,restaurant,username,review,rating,daysago,linktoreview
37,burger king vilafranca,Daniel Seisdedos,"Fotos doble chees bacon. Expectativa VS realidad en las fotos. Porcierto Este establecimiento tambien reina por la ausencia de king ya que no tienen coronas de carton. Estamos hablando de un menu basic de 8EUR ??!! Con eso tengo primero y segundo en una rostiseria. Le reclamo al encargado y me dice que si quiero comer mas agusto me pone una loncha de bacon mas.... Vamos unas bellisimas personas. A todo el que caiga aqui ... Suerte 
Ante una queja como esta una solucion habria sido una doble chees bacon de mas, no una tira de bacon mas... Tnks... Publicidad enganosa solo hay que ver las FOTOS. Espero que alguien les ponga una sancion. y la respuesta del establecimiento... jajajaja",1,30.0,https://www.google.com/maps/contrib/112866496947564688170/reviews?hl=en
38,burger king vilafranca,Deyan Georgiev,No Review,5,30.0,https://www.google.com/maps/contrib/105101633090333627275/reviews?hl=en
39,burger king vilafranca,yodi xte,Solo 1 persona en cocina Myriam una crack y 4 mirando la pantalla de los pedidos con menos agilidad que un Playmobil. Me he ido sin comer y pidiendo que me devuelvan el dinero. El tiempo que se tarda en hacer una paella para 2 King ahorro y Lo mejor de todo es que el restaurante estaba vacio jajaja parece que contratan gente muy cualificada!!,1,30.0,https://www.google.com/maps/contrib/114089640587288683230/reviews?hl=en
40,burger king vilafranca,FR,No Review,1,30.0,https://www.google.com/maps/contrib/100081885984925647139/reviews?hl=en
41,burger king vilafranca,Zakaria Bannaya,No Review,5,30.0,https://www.google.com/maps/contrib/103382368380002669592/reviews?hl=en
42,burger king vilafranca,Guillem Ferret Hill,"Todo muy correcto, excelente atencion por parte de Eric!",5,30.0,https://www.google.com/maps/contrib/104950219895773165109/reviews?hl=en
43,burger king vilafranca,Ona Subiros,No Review,5,30.0,https://www.google.com/maps/contrib/115408166261163209333/reviews?hl=en
44,burger king vilafranca,nazaret gonzalez ruano,No Review,5,30.0,https://www.google.com/maps/contrib/113285046045672278409/reviews?hl=en
45,burger king vilafranca,Doae El mouden,No Review,5,30.0,https://www.google.com/maps/contrib/113641453132173266243/reviews?hl=en
46,burger king vilafranca,Tania Fraile Kelly,"Sucio, y lleno d moscas, y las mesa. Sin limpiar solo era diligente en su trabajo lla chica dl macuto. Y el resto d paseo",2,30.0,https://www.google.com/maps/contrib/112442663990897550197/reviews?hl=en
47,burger king vilafranca,M G,No Review,5,30.0,https://www.google.com/maps/contrib/112562634196083960872/reviews?hl=en
48,burger king vilafranca,Ana Brana,Horrible todo e estado 3 cartas de hora para 2 elados la gente va perdida no saben ni lo ke tienen ke hacer y lentos no lo siguiente no volvere,1,30.0,https://www.google.com/maps/contrib/115982610277163245249/reviews?hl=en
49,burger king vilafranca,Tori Garcia,Esta limpio y servicio rapido y amable.,4,30.0,https://www.google.com/maps/contrib/102992699742186886188/reviews?hl=en
50,burger king vilafranca,Cristian Sempere,"Como amante de estos establecimientos tengo que decir que este no esta a la altura.
Maquinas de autopedido sin funcionar,calor en el restaurante, maquina de refrescos sin hielo. No pude pedir un woper porque no tenian pan.
Pido una smoky y faltan la mitad de ingredientes.
El local muy sucio.
En fin, seguire comiendo burguer King pero no en este local.",1,30.0,https://www.google.com/maps/contrib/105112376412779343043/reviews?hl=en
51,burger king vilafranca,Jorge Sanchez,"Nada mal, aunque antes era mucho mejor, no ponen aire acondicionado.",3,30.0,https://www.google.com/maps/contrib/101016566266476332540/reviews?hl=en
52,burger king vilafranca,amparo isabel de la rica ortega,"El trato es muy cordial, te ayudan en todo , tambien los chavales que vienen a cenar , es muy acogedor, venimos poco pero lo poco que venimos estamos agusto",5,30.0,https://www.google.com/maps/contrib/105525874307285196334/reviews?hl=en
53,burger king vilafranca,Monica Mata,No Review,5,30.0,https://www.google.com/maps/contrib/111424633521892321046/reviews?hl=en
54,burger king vilafranca,Lau Rolon,No Review,4,30.0,https://www.google.com/maps/contrib/105253229268405636608/reviews?hl=en
55,burger king vilafranca,Jordi Montserrat,"Acabamos de pedir 2 oreo shake uno normal y otro de chocolate, por lo que se ve el chico ha entendido uno normal pero el otro solo lo ha hecho con chocolate no le ha puesto oreo.
Cuando me lo entrega, le pido y le digo porfavor que yo lo queria de oreo con chocolate, y el en vez de ponerme oreo me dice que ya esta picado asi y que no me puede poner oreo. Me parece una ofensa muy grande ya que el es el que se ha equivocado y tengo que oagar yo por ello. Resultado, no me pude tomar mi oreo shake, que le cuesta poner oreo? Me parece muy triste la verdad se piensan que la empresa es suya o algo?",1,30.0,https://www.google.com/maps/contrib/107837717481694071511/reviews?hl=en
56,burger king vilafranca,Mily Flores,Personal muy amable y el servicio muy bien mi pedido satisfactorio,5,30.0,https://www.google.com/maps/contrib/113633554602532235756/reviews?hl=en
57,burger king vilafranca,gonzalo Gallardo,No Review,4,30.0,https://www.google.com/maps/contrib/112979878885772635569/reviews?hl=en
58,burger king vilafranca,armando te amo uwu,No Review,5,30.0,https://www.google.com/maps/contrib/104937769626597529516/reviews?hl=en
59,burger king vilafranca,Josep Anton Balcells,"Un dia hace un frio que te pelas u otro calor, limpieza de las mesas deja mucho que desear.",2,30.0,https://www.google.com/maps/contrib/112086943185476980471/reviews?hl=en
60,burger king vilafranca,Kevin G,"Increible la whopper que me pusieron, tenia exactamente 1 trozo de cebolla de la medida de una moneda de 2EUR y otro trozo de pepinillo todavia mas pequeno, totalmente diferentes a la foto, la carne ya sabemos como es pero esto es ya intolerable.
Los aros de cebolla al masticar parecian chicle",1,30.0,https://www.google.com/maps/contrib/113680129242695085166/reviews?hl=en
61,burger king vilafranca,Yeisson Andres Gutierrez Palacios,No Review,5,30.0,https://www.google.com/maps/contrib/103347103450463599512/reviews?hl=en
62,burger king vilafranca,Andres Martin Fernandez,"La verdad es que todo genial, super limpio, todo recien hecho, calentito y bien montado.

Si es verdad que fuimos un miercoles sobre las 20h, me imagino que era un momento de poca faena.",5,30.0,https://www.google.com/maps/contrib/103265854981766658189/reviews?hl=en
63,burger king vilafranca,Gloria L.,No Review,1,30.0,https://www.google.com/maps/contrib/114724634286469512148/reviews?hl=en
64,burger king vilafranca,Eriiwy Cavaneo,"En mi vida nos han negado el servicio de autoking en ningun burguer excepto en este por supuesta ""saturacion"" (otras veces ha estado el triple de lleno). Comandas equivocadas constantemente, falta de productos a veces como hamburguesas de pollo, lentitud extrema y hoy esto... Menos disculpas y mas mejoras que ya llevais tiempo con problemas.",1,30.0,https://www.google.com/maps/contrib/113883246857665700253/reviews?hl=en
65,burger king vilafranca,cmdrone 13,"Muy decepcionante, no solo sirven la comida muy lentos, sino que El local esta sucio y descuidado, una verguenza de sitio.",1,30.0,https://www.google.com/maps/contrib/100632824905468605625/reviews?hl=en
66,burger king vilafranca,D&A MOTORS SERVICES,No Review,5,30.0,https://www.google.com/maps/contrib/110525110524949861495/reviews?hl=en
67,burger king vilafranca,Rosa Guadalupe,No Review,5,30.0,https://www.google.com/maps/contrib/103979582206712157599/reviews?hl=en
68,burger king vilafranca,lara egea,"La nueva hamburguesa ""Brutal Big Bang"" esta increible. Casi al nivel de la ""Gran Whiskey BBQ"".
La chica que nos atendio fue un encanto, no se el nombre pero era latino americana y me ayudo a buscar los invisalign (los tire por error en la basura).
Todo rapido y bueno.",5,30.0,https://www.google.com/maps/contrib/104920132151258404114/reviews?hl=en
69,burger king vilafranca,Shope Gonzalez,No Review,4,30.0,https://www.google.com/maps/contrib/105773518837353027947/reviews?hl=en
70,burger king vilafranca,Juan Solanes,Soy un asiduo de Burger King yendo a sus diferentes locales. Hice referencia anteriormente favorable en el de Reus. Pero este de Vilafranca del Penedes no lo puedo valorar favorable por la peor elaboracion de la comida y por la maquina de las bebidas pringadote cada vez que te sirves sin solucionarlo desde meses. Hoy he vuelto y veo que en la maquina ya no te pringas pero el hielo lo tienen estropeado no sale y te lo tienen que poner ellos de la otra maquina que tienen dentro.,2,30.0,https://www.google.com/maps/contrib/110834636026543897585/reviews?hl=en
71,burger king vilafranca,wiam fathi,No Review,5,30.0,https://www.google.com/maps/contrib/104292761191797795484/reviews?hl=en
72,burger king vilafranca,daniel sanchez,buena limpieza,5,30.0,https://www.google.com/maps/contrib/118026282305568138633/reviews?hl=en
73,burger king vilafranca,Arnau Vidal Mendez,No Review,5,30.0,https://www.google.com/maps/contrib/114186672268923830380/reviews?hl=en
74,burger king vilafranca,Antigona Gallardo Diaz,"Buenas,
18/09 a las 21 de la noche. Pedimos por auto king, y conforme avanzaba el pedido sabiamos q nada bueno podia salir de ahi..
Pedimos una bacon cheeseburguer sin pepinillo,  en el ticket aparecia q la habiamos pedido sin nada y sin pepinillo.. es decir un sin sentido, pq si ya no tienen nada para que vamos a pedir sin pepinillo.. en fin..
Nos dan el pedido, preguntamos y nos dicen que esta todo bien ( se pensarian que iriamos a casa y desde alli no nos podemos quejar, pero siempre revisamos), nos paramos a comer alli, y cual no fue nuestra sorpresa que la bacon cheeseburguer era cheeseburguer. Entro y se lo comunico y de muy malos modos me ponen el bacon SIN GUANTES, me dio tanto asco la manera de poner el bacon en la hamburguesa con tanta mala leche delante mio y SIN GUANTES, que no me la pude comer.. entro mi marido y me pidio una normal; y el chico le seguia contestando que cual era su problema.
Todo el mundo que hemos trabajado de cara al publico sabemos que es duro, pero cuando un cliente viene bien, no tiene la culpa de que estes amargado en tu trabajo. El chico que hacia las hamburguesas es el peor trabajador de cara al.publico que he visto, todos no podemos equivocar, pero las formas son las formas.. y la sanidad tambien
GUANTES por favor",1,60.0,https://www.google.com/maps/contrib/106684192400260576597/reviews?hl=en
75,burger king vilafranca,jordi membrado jordana,No Review,1,60.0,https://www.google.com/maps/contrib/104793472675905000273/reviews?hl=en
76,burger king vilafranca,Vanda Vlckova,No Review,4,60.0,https://www.google.com/maps/contrib/113375979941698074482/reviews?hl=en
77,burger king vilafranca,M.A,"El burguer King mas lento de Cataluna!!
Falta mejora de gestion.",1,60.0,https://www.google.com/maps/contrib/106457178174593663672/reviews?hl=en
78,burger king vilafranca,Vanesa Scarlada Arias,"Tardaron un monton
Me atendieron muy mal
La burger horrible y me sirvieron 4 patatas
Por suerte limpio el salon, estaba",1,60.0,https://www.google.com/maps/contrib/113593538948652705566/reviews?hl=en
79,burger king vilafranca,Sergi Martinez Ferrer,"Pesimo . Nos detuvimos con el coche para llevarnos unas hamburguesas . le pedimos entre muchas otras cosas unas ofertas de 2 por 7 euros y luego en la factura nos cobran 8 euros . Eran dos menus con una cantidad de patatas ridiculas .
No vuelvo en mi vida a una cadena de comida rapida que fue todo menos rapido y encima una estafa .
Tras ser reclamado y por la incomunicacion que genera la ventanilla de funcionarios de administracion viejuna me dicen que vaya y hable con la encargada que es la que lleva el gorro de beisbol de la NFL .
Las fotos son de las hamburguesas de mi vida con mas de 300kg pero cuando desenvuelven la enorme cantidad de papel te encuentras hamburguesas tipo sugus ...
Nos dejamos mas de 60 euros toda la familia y cuando llegamos a casa hice tortillas francesas para todos .
Never more my Friends!!",1,60.0,https://www.google.com/maps/contrib/102214099103937430185/reviews?hl=en
80,burger king vilafranca,Josep A. Balcells Bertran,"Siempre tienen alguna de las maquinas averiadas, la del cafe  la de pedir etc",1,60.0,https://www.google.com/maps/contrib/117132057276486066150/reviews?hl=en
81,burger king vilafranca,Pilar Montero,Apenas ponen ketchup y las patatas fritas frias,1,60.0,https://www.google.com/maps/contrib/117786869292662664854/reviews?hl=en
82,burger king vilafranca,Selvedin Kovac,No Review,5,60.0,https://www.google.com/maps/contrib/109748614663849284309/reviews?hl=en
83,burger king vilafranca,OscarSTS,No Review,5,60.0,https://www.google.com/maps/contrib/114185461434865927066/reviews?hl=en
84,burger king vilafranca,Habbana Torres,No Review,5,60.0,https://www.google.com/maps/contrib/106299933784537071646/reviews?hl=en
85,burger king vilafranca,Julian Serrano,No Review,5,60.0,https://www.google.com/maps/contrib/101352150222252194842/reviews?hl=en
86,burger king vilafranca,Hetty Blokzijl,No Review,4,60.0,https://www.google.com/maps/contrib/115493059194264341128/reviews?hl=en
87,burger king vilafranca,jjinminabba,No Review,5,60.0,https://www.google.com/maps/contrib/114080434402952234987/reviews?hl=en
88,burger king vilafranca,Delfin Velasquez,"Tal como dicen para comida rapida, todo correcto",3,60.0,https://www.google.com/maps/contrib/117446666115381479019/reviews?hl=en
89,burger king vilafranca,Danny X X,Lentos para aburrir y mucho cachondeo,1,60.0,https://www.google.com/maps/contrib/108470901045889311445/reviews?hl=en
90,burger king vilafranca,myriam marjanet serrano,"Es una verguenza que hagas pedido para que te lo lleven a casa y te lo anulen sin decirte nada. Pedido realizado a las 23.15h y, supuestamente, cierran a la 1h de la manana. El telefono, lo tienen de adorno, no lo cogen.",1,60.0,https://www.google.com/maps/contrib/116443854551148285852/reviews?hl=en
91,burger king vilafranca,Joaquim Melendez Aldea,"Restaurant in principle fast food, but once the order was made with the waiting time instead of a hamburger they could have prepared a beef roll cooked at a low temperature...",1,60.0,https://www.google.com/maps/contrib/115603914771332225668/reviews?hl=en
92,burger king vilafranca,Manu Martinez,"Es una verguenza, llevo anos comprando aqui y la ultima vez que hice un pedido a domicilio me trajeron lo que quisieron. No se equivocaron en una cosa sino en tres y es evidente que fue hecho a posta. Asi que ya tienen un cliente menos.",1,60.0,https://www.google.com/maps/contrib/102141708685372531745/reviews?hl=en
93,burger king vilafranca,Guillermo Guijarro,Mejor organizado y limpio que otros de esta franquicia. Es de justicia resensrlo,4,60.0,https://www.google.com/maps/contrib/100679334910678167788/reviews?hl=en
94,burger king vilafranca,Jenny S.G.,"Pongo una estrella porque no se puede poner menos, fuimos esta noche a cenar con mi pareja, pedi una hamburguesa por la maquina que resulto que no la tenian. Le digo que me le cambie por otra y me dice que no sabe si se podra hacer que le pregunta a la encargada, respuesta rara ya que si son ellos quien no tienen el producto me lo tendran que cambiar y abonar diferencia o cobrar digo yo.... Lo cambian, llega el pedido y me traen una salsa que no pedi, voy a cambiarla y el chico del mostrador me tira otra salsa que tampoco habia pedido se lo digo y me dice que de esa no le queda, no seria mas facil preguntarme por cual quiero cambiarla que tirarme la primera que pilla??? Llego a la mesa y me pongo a comer, la hamburguesa le faltaba algo me pongo a mirar y le faltaba cebolla, bacon y la salsa, cuestion dos cachos de carne dos de queso ( habia pedido extra de queso) y un par de hojas de lechuga. Para acabar lo que me tenian que devolver de diferencia me lo devuelven mal y me toco reclamarlo tambien. Toda una experiencia, cuando cambien de personal que me avisen y igual vuelvo",1,60.0,https://www.google.com/maps/contrib/107112556433196046973/reviews?hl=en
95,burger king vilafranca,"Cristian ""C_Montes"" Montes","Nos sirven 2 big king con la carne seca, solo con lechuga y carne. No tienen hielo. El suelo esta muy sucio. El bano intocable.  No vuelvo.",1,60.0,https://www.google.com/maps/contrib/115245834004839247479/reviews?hl=en
96,burger king vilafranca,Javier Garcia Arribas,No Review,4,60.0,https://www.google.com/maps/contrib/112682388125368048592/reviews?hl=en
97,burger king vilafranca,Marc Farreras,"A disaster, dirty, inattentive lenses. For me, stepping on a burgerking is over.",1,60.0,https://www.google.com/maps/contrib/106739035591443951286/reviews?hl=en
98,burger king vilafranca,Nuria Martin,No Review,5,60.0,https://www.google.com/maps/contrib/112099497971075252768/reviews?hl=en
99,burger king vilafranca,eric gazquez boluda,"Acogedor y limpio
Gran servicio",5,60.0,https://www.google.com/maps/contrib/116058603002054417572/reviews?hl=en
